Date,DBC,EEM,GLD,HYG,IEF,IEFA,IWM,LQD,QQQ,SPY,TLT,VNQ
2019-06-05,12.726383209228516,34.74851608276367,125.47000122070312,60.21833801269531,93.22860717773438,48.614532470703125,137.77081298828125,95.52244567871094,168.94825744628906,255.5963592529297,107.91919708251953,68.58125305175781
2019-06-06,12.949052810668945,34.76552963256836,125.87999725341797,60.34480285644531,93.2114486694336,48.76756286621094,137.41310119628906,95.70435333251953,170.29054260253906,257.2583923339844,108.26736450195312,68.71293640136719
2019-06-07,12.991873741149902,35.03780746459961,126.58999633789062,60.499385833740234,93.57984924316406,49.37968063354492,138.38539123535156,96.13141632080078,173.57920837402344,259.83282470703125,109.2040786743164,68.96862030029297
2019-06-10,12.957616806030273,35.403663635253906,125.33000183105469,60.59075164794922,93.11722564697266,49.5327033996582,139.20184326171875,95.7834243774414,175.60218811035156,261.0252380371094,108.17618560791016,68.74395751953125
2019-06-11,13.043258666992188,35.80356216430664,125.18000030517578,60.67505645751953,93.11722564697266,49.75016784667969,138.7890625,95.87041473388672,175.84193420410156,260.96185302734375,108.24248504638672,68.92988586425781
2019-06-12,12.863410949707031,35.42068099975586,125.83000183105469,60.5345344543457,93.35712432861328,49.38772201538086,138.9449920654297,96.01275634765625,174.8256072998047,260.50128173828125,108.32537078857422,69.16230773925781
2019-06-13,13.026130676269531,35.361122131347656,126.5999984741211,60.67505645751953,93.58841705322266,49.41188430786133,140.41265869140625,96.25791931152344,175.86109924316406,261.57623291015625,108.69840240478516,69.45671081542969
2019-06-14,13.077515602111816,34.96973419189453,126.55999755859375,60.63292694091797,93.65693664550781,49.04140090942383,139.18345642089844,96.29743194580078,175.1132354736328,261.2871398925781,108.9719009399414,69.49546813964844
2019-06-17,13.017565727233887,35.107765197753906,126.4800033569336,60.541561126708984,93.63980865478516,49.0389404296875,140.14361572265625,96.34490966796875,176.1679229736328,261.3865051269531,109.16263580322266,70.23922729492188
2019-06-18,13.171721458435059,35.95652770996094,127.12000274658203,60.963165283203125,93.81971740722656,49.65510940551758,141.77293395996094,96.98546600341797,178.72787475585938,264.1235046386719,109.70970916748047,70.16949462890625
2019-06-19,13.146029472351074,36.256591796875,127.88999938964844,61.25123596191406,94.07675170898438,49.98373031616211,142.2792510986328,97.60228729248047,179.39906311035156,264.7196960449219,109.86722564697266,70.54911804199219
2019-06-20,13.411519050598145,36.78813934326172,131.11000061035156,61.56041717529297,94.23096466064453,50.427371978759766,142.9512939453125,98.13212585449219,181.0673828125,267.2489013671875,110.1573257446289,70.905517578125
2019-06-21,13.445775985717773,36.668113708496094,131.97999572753906,61.3636589050293,93.8454360961914,50.2630615234375,141.71775817871094,97.77628326416016,180.79893493652344,266.86041259765625,108.94707489013672,69.90608978271484
2019-06-24,13.505724906921387,36.616661071777344,133.94000244140625,61.35663604736328,94.17101287841797,50.30413818359375,139.99632263183594,98.02140045166016,180.8046417236328,266.5336608886719,109.75943756103516,69.66590118408203
2019-06-25,13.548545837402344,36.23944854736328,134.1999969482422,61.096656799316406,94.31661224365234,50.07410430908203,139.1402130126953,97.72885131835938,177.700927734375,263.9195861816406,110.09931182861328,68.63545989990234
2019-06-26,13.617058753967285,36.58237075805664,132.97000122070312,61.068580627441406,93.93109130859375,50.05767059326172,138.81805419921875,97.53112030029297,178.52731323242188,263.65625,109.39472961425781,67.26416015625
2019-06-27,13.617058753967285,36.839576721191406,132.83999633789062,61.237205505371094,94.2138442993164,50.2055549621582,141.42318725585938,98.10054016113281,179.20956420898438,264.5911560058594,110.16561889648438,68.13006591796875
